id,run_id,goal,summary,tags,score,created_at
83,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-25T17:46:06.713204
85,,CLI app,ok,cli,,2025-10-25T17:46:06.987727
86,55501,Build web,ok,web,,2025-10-25T17:47:34.615310
87,,Another web,ok,web,,2025-10-25T17:47:34.625230
88,,Exportable,S,x,0.1,2025-10-25T17:47:55.358912
89,,Build FastAPI,web,"fastapi,web",,2025-10-25T17:47:55.490955
90,,Write CLI,cli,cli,,2025-10-25T17:47:55.499962
91,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-25T17:47:55.549749
92,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-25T17:47:55.608438
94,,CLI app,ok,cli,,2025-10-25T17:47:55.948918
95,55501,Build web,ok,web,,2025-10-28T19:44:45.976341
96,,Another web,ok,web,,2025-10-28T19:44:45.983346
97,,Exportable,S,x,0.1,2025-10-28T19:45:07.093675
98,,Build FastAPI,web,"fastapi,web",,2025-10-28T19:45:07.238747
99,,Write CLI,cli,cli,,2025-10-28T19:45:07.245501
100,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T19:45:07.273440
101,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T19:45:07.281023
103,,CLI app,ok,cli,,2025-10-28T19:45:07.551065
104,55501,Build web,ok,web,,2025-10-28T20:15:47.603381
105,,Another web,ok,web,,2025-10-28T20:15:47.634067
106,,Exportable,S,x,0.1,2025-10-28T20:16:08.183106
107,,Build FastAPI,web,"fastapi,web",,2025-10-28T20:16:08.332333
108,,Write CLI,cli,cli,,2025-10-28T20:16:08.363255
109,,Web App,build app,web,,2025-10-28T20:16:08.391502
110,,CLI Tool,command line,cli,,2025-10-28T20:16:08.399821
111,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T20:16:08.432454
112,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T20:16:08.439507
114,,CLI app,ok,cli,,2025-10-28T20:16:08.676232
115,360,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T20:16:16.899286
116,361,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T20:16:18.045636
117,,CLI app,ok,cli,,2025-10-28T20:18:29.995920
118,,ui-import,from ui,"ui,import",0.1,2025-10-28T20:18:35.261510
119,55501,Build web,ok,web,,2025-10-28T20:18:55.209222
120,,Another web,ok,web,,2025-10-28T20:18:55.240737
121,,Exportable,S,x,0.1,2025-10-28T20:19:15.760899
122,,Build FastAPI,web,"fastapi,web",,2025-10-28T20:19:15.884504
123,,Write CLI,cli,cli,,2025-10-28T20:19:15.892146
124,,Web App,build app,web,,2025-10-28T20:19:15.916146
125,,CLI Tool,command line,cli,,2025-10-28T20:19:15.924561
126,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T20:19:15.949083
127,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T20:19:15.959839
129,,CLI app,ok,cli,,2025-10-28T20:19:16.203219
130,378,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T20:19:24.393576
131,379,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T20:19:25.542214
132,,Advisor decision for: build fastapi app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:01:57.834193
133,,Advisor decision for: build fastapi app,openai/gpt-4o (strategist),"advisor_decision,strategist",,2025-10-28T22:01:58.358818
134,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:07.707289
135,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:12.330522
136,,Advisor decision (run 389),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:12.337540
137,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:16.993485
138,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:26.913891
139,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:31.536791
140,,Advisor decision (run 390),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:31.541789
141,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:36.154078
142,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:02:40.953201
143,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:02:45.635276
144,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:50.299454
145,,Advisor decision for: another goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:54.988146
146,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:02:59.714569
147,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:04.411640
148,55501,Build web,ok,web,,2025-10-28T22:03:04.449506
149,,Another web,ok,web,,2025-10-28T22:03:04.455929
150,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:09.237694
151,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:13.895322
152,,Advisor decision (run 391),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:13.901661
153,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:18.532146
154,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:23.373096
155,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:27.996755
156,,Advisor decision (run 392),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:28.002758
157,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:32.611274
158,,Advisor decision for: deploy a tiny app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:03:37.466530
159,,Advisor decision for: registry test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:03:49.267242
160,,Advisor decision for: evaluation memory feedback smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:04:06.697649
161,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:11.362178
162,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:16.188127
163,,Exportable,S,x,0.1,2025-10-28T22:04:16.576562
164,,Advisor decision for: Write a testable function; add unit tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:21.344633
165,,Build FastAPI,web,"fastapi,web",,2025-10-28T22:04:21.381058
166,,Write CLI,cli,cli,,2025-10-28T22:04:21.390476
167,,Web App,build app,web,,2025-10-28T22:04:21.418193
168,,CLI Tool,command line,cli,,2025-10-28T22:04:21.426192
169,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T22:04:21.454207
170,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T22:04:21.462205
171,,Advisor decision for: How to scaffold a repo and add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:26.138334
