id,run_id,goal,summary,tags,score,created_at
83,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-25T17:46:06.713204
85,,CLI app,ok,cli,,2025-10-25T17:46:06.987727
86,55501,Build web,ok,web,,2025-10-25T17:47:34.615310
87,,Another web,ok,web,,2025-10-25T17:47:34.625230
88,,Exportable,S,x,0.1,2025-10-25T17:47:55.358912
89,,Build FastAPI,web,"fastapi,web",,2025-10-25T17:47:55.490955
90,,Write CLI,cli,cli,,2025-10-25T17:47:55.499962
91,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-25T17:47:55.549749
92,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-25T17:47:55.608438
94,,CLI app,ok,cli,,2025-10-25T17:47:55.948918
95,55501,Build web,ok,web,,2025-10-28T19:44:45.976341
96,,Another web,ok,web,,2025-10-28T19:44:45.983346
97,,Exportable,S,x,0.1,2025-10-28T19:45:07.093675
98,,Build FastAPI,web,"fastapi,web",,2025-10-28T19:45:07.238747
99,,Write CLI,cli,cli,,2025-10-28T19:45:07.245501
100,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T19:45:07.273440
101,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T19:45:07.281023
103,,CLI app,ok,cli,,2025-10-28T19:45:07.551065
104,55501,Build web,ok,web,,2025-10-28T20:15:47.603381
105,,Another web,ok,web,,2025-10-28T20:15:47.634067
106,,Exportable,S,x,0.1,2025-10-28T20:16:08.183106
107,,Build FastAPI,web,"fastapi,web",,2025-10-28T20:16:08.332333
108,,Write CLI,cli,cli,,2025-10-28T20:16:08.363255
109,,Web App,build app,web,,2025-10-28T20:16:08.391502
110,,CLI Tool,command line,cli,,2025-10-28T20:16:08.399821
111,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T20:16:08.432454
112,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T20:16:08.439507
114,,CLI app,ok,cli,,2025-10-28T20:16:08.676232
115,360,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T20:16:16.899286
116,361,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T20:16:18.045636
117,,CLI app,ok,cli,,2025-10-28T20:18:29.995920
118,,ui-import,from ui,"ui,import",0.1,2025-10-28T20:18:35.261510
119,55501,Build web,ok,web,,2025-10-28T20:18:55.209222
120,,Another web,ok,web,,2025-10-28T20:18:55.240737
121,,Exportable,S,x,0.1,2025-10-28T20:19:15.760899
122,,Build FastAPI,web,"fastapi,web",,2025-10-28T20:19:15.884504
123,,Write CLI,cli,cli,,2025-10-28T20:19:15.892146
124,,Web App,build app,web,,2025-10-28T20:19:15.916146
125,,CLI Tool,command line,cli,,2025-10-28T20:19:15.924561
126,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T20:19:15.949083
127,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T20:19:15.959839
129,,CLI app,ok,cli,,2025-10-28T20:19:16.203219
130,378,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T20:19:24.393576
131,379,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T20:19:25.542214
132,,Advisor decision for: build fastapi app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:01:57.834193
133,,Advisor decision for: build fastapi app,openai/gpt-4o (strategist),"advisor_decision,strategist",,2025-10-28T22:01:58.358818
134,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:07.707289
135,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:12.330522
136,,Advisor decision (run 389),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:12.337540
137,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:16.993485
138,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:26.913891
139,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:31.536791
140,,Advisor decision (run 390),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:31.541789
141,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:36.154078
142,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:02:40.953201
143,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:02:45.635276
144,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:50.299454
145,,Advisor decision for: another goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:02:54.988146
146,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:02:59.714569
147,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:04.411640
148,55501,Build web,ok,web,,2025-10-28T22:03:04.449506
149,,Another web,ok,web,,2025-10-28T22:03:04.455929
150,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:09.237694
151,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:13.895322
152,,Advisor decision (run 391),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:13.901661
153,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:03:18.532146
154,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:23.373096
155,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:27.996755
156,,Advisor decision (run 392),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:28.002758
157,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:03:32.611274
158,,Advisor decision for: deploy a tiny app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:03:37.466530
159,,Advisor decision for: registry test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:03:49.267242
160,,Advisor decision for: evaluation memory feedback smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:04:06.697649
161,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:11.362178
162,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:16.188127
163,,Exportable,S,x,0.1,2025-10-28T22:04:16.576562
164,,Advisor decision for: Write a testable function; add unit tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:21.344633
165,,Build FastAPI,web,"fastapi,web",,2025-10-28T22:04:21.381058
166,,Write CLI,cli,cli,,2025-10-28T22:04:21.390476
167,,Web App,build app,web,,2025-10-28T22:04:21.418193
168,,CLI Tool,command line,cli,,2025-10-28T22:04:21.426192
169,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T22:04:21.454207
170,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T22:04:21.462205
171,,Advisor decision for: How to scaffold a repo and add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:26.138334
173,,CLI app,ok,cli,,2025-10-28T22:04:26.388367
174,,Advisor decision for: plan something,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:31.034492
175,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:35.705159
176,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:40.328265
177,,Advisor decision (run 393),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:40.333258
178,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:44.961448
179,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:49.634673
180,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:54.289375
181,,Advisor decision (run 394),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:54.295787
182,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:04:58.916420
183,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:03.644689
184,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:08.312782
185,,Advisor decision (run 395),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:08.316783
186,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:12.919016
187,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:17.627914
188,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:23.341427
189,395,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T22:05:30.256590
190,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:34.879558
191,,Advisor decision for: retry test goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:39.542817
192,,Advisor decision for: retry test goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:44.194722
193,,Advisor decision (run 396),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:44.198723
194,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:48.839965
195,396,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T22:05:49.897837
196,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:54.504173
197,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:59.182911
198,,Advisor decision (run 397),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:05:59.188023
199,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:03.777912
200,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:08.442985
201,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:14.113028
202,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:18.793575
203,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:23.458466
204,,Advisor decision (run 398),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:23.462458
205,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:28.088255
206,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:06:32.774619
207,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:06:37.420067
208,,Advisor decision (run 399),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:06:37.424772
209,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:06:42.050033
210,,Advisor decision for: Set up a new repo; write README; add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:46.731332
211,,Advisor decision for: Write tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:06:51.390698
212,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:07:59.562900
213,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:04.245896
214,,Advisor decision (run 400),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:04.251894
215,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:08.847094
216,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:13.521405
217,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:18.207278
218,,Advisor decision (run 401),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:18.213280
219,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:22.851065
220,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:27.506997
221,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:08:33.155795
222,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:37.999259
223,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:42.659074
224,,Advisor decision (run 402),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:42.666075
225,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:47.296720
226,,Advisor decision for: write python code then test it,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:52.089762
227,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:08:56.778826
228,,Advisor decision for: create a tiny script and print hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:01.435897
229,,Advisor decision for: halt after failure,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:06.123000
230,,Advisor decision for: halt after failure,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:10.769757
231,,Advisor decision (run 403),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:10.775754
232,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:09:15.491545
233,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:09:20.148436
234,,Advisor decision (run 404),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:09:20.154436
235,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:09:24.764082
236,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:29.409879
237,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:34.057360
238,,Advisor decision (run 405),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:34.063375
239,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:09:38.672646
240,,CLI app,ok,cli,,2025-10-28T22:10:30.935606
241,,CLI app,ok,cli,,2025-10-28T22:11:13.071547
242,,Advisor decision for: build fastapi app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:24.707630
243,,Advisor decision for: build fastapi app,openai/gpt-4o (strategist),"advisor_decision,strategist",,2025-10-28T22:11:25.246516
244,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:29.860330
245,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:34.525929
246,,Advisor decision (run 406),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:34.531930
247,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:39.143848
248,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:44.001408
249,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:48.631676
250,,Advisor decision (run 407),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:48.637746
251,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:11:53.245006
252,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:11:57.972006
253,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:12:02.669490
254,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:12:07.322602
255,,Advisor decision for: another goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:12:11.954351
256,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:16.633168
257,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:21.349426
258,55501,Build web,ok,web,,2025-10-28T22:12:21.390179
259,,Another web,ok,web,,2025-10-28T22:12:21.396190
260,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:26.257144
261,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:30.931372
262,,Advisor decision (run 408),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:30.937284
263,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:12:35.531829
264,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:12:40.257045
265,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:12:44.933846
266,,Advisor decision (run 409),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:12:44.939759
267,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:12:49.559681
268,,Advisor decision for: deploy a tiny app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:12:54.396951
269,,Advisor decision for: registry test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:06.206816
270,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:19.403677
271,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:20.051360
272,,Advisor decision (run 410),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:20.057373
273,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:20.589467
